"","V1","V2"
"50023",8,0.3600282834
"50024",98,0.2702885663
"50025",8,0.6356446531
"50026",60,0.6664014776
"50027",8,0.2129196363
"50028",8,0.457460406
"50029",8,0.2969233275
"50030",57,0.1929207311
"50031",98,0.3166779103
"50032",68,0.2188898554
"50033",74,0.241778657
"50034",16,0.3270159768
"50035",8,0.6465938176
"50036",45,0.3617859221
"50037",8,0.4447412387
"50038",8,0.3427550326
"50039",8,0.4718031211
"50040",8,0.3816124707
"50041",8,0.4951468756
"50042",8,0.5796267832
"50043",8,0.6199392214
"50044",18,0.3067954335
"50045",8,0.2777581924
"50046",8,0.4851548772
"50047",8,0.22617575
"50048",83,0.2046870587
"50049",60,0.6484219354
"50050",40,0.1391522895
"50051",8,0.2460473192
"50052",35,0.3813075076
"50053",70,0.2818538787
"50054",45,0.1929765364
"50055",57,0.1929207311
"50056",88,0.5237549329
"50057",77,0.291282531
"50058",8,0.350693036
"50059",67,0.1846094084
"50060",8,0.3123261762
"50061",56,0.3298253921
"50062",57,0.1929207311
"50063",8,0.4891103924
"50064",8,0.4808589126
"50065",8,0.3743282706
"50066",8,0.2829683074
"50067",77,0.3893048477
"50068",8,0.3379076556
"50069",87,0.2776772159
"50070",76,0.2837523276
"50071",77,0.2832121926
"50072",74,0.206254677
"50073",8,0.3549254323
"50074",74,0.2230359579
"50075",98,0.4388679655
"50076",13,0.1808652966
"50077",57,0.1929207311
"50078",60,0.3560751855
"50079",98,0.2543298136
"50080",97,0.3037277399
"50081",77,0.5446836816
"50082",89,0.1626559178
"50083",8,0.2532162057
"50084",57,0.1929207311
"50085",8,0.2959163764
"50086",68,0.2938701975
"50087",8,0.4447412387
"50088",74,0.1547663901
"50089",35,0.3565077832
"50090",8,0.2659659639
"50091",61,0.2559283415
"50092",86,0.2959488194
"50093",98,0.2616900995
"50094",41,0.2271906482
"50095",8,0.2253771353
"50096",73,0.1659028704
"50097",4,0.2043251198
"50098",57,0.1929207311
"50099",76,0.3514834579
"50100",74,0.2854884112
"50101",18,0.3458515633
"50102",2,0.2317517845
"50103",71,0.4146532182
"50104",55,0.255312416
"50105",57,0.1929207311
"50106",19,0.3214017146
"50107",57,0.1929207311
"50108",8,0.3668055612
"50109",29,0.2747952715
"50110",29,0.6365297991
"50111",29,0.414567497
"50112",29,0.5510906756
"50113",29,0.3099068715
"50114",29,0.3405530063
"50115",29,0.6725280064
"50116",29,0.6739338549
"50117",29,0.3143239395
"50118",29,0.5835295006
"50119",89,0.415309413
"50120",29,0.3309648866
"50121",29,0.5398029323
"50122",29,0.6393004493
"50123",29,0.5082284361
"50124",29,0.5223864046
"50125",29,0.5961805538
"50126",29,0.4965458778
"50127",29,0.5252159636
"50128",89,0.3228460849
"50129",29,0.5311784493
"50130",29,0.7477007752
"50131",29,0.3541324575
"50132",29,0.4118939831
"50133",29,0.4838158363
"50134",29,0.3685929682
"50135",29,0.4189588913
"50136",29,0.6365134143
"50137",29,0.6401088702
"50138",29,0.4442303414
"50139",29,0.5528481134
"50140",29,0.5082284361
"50141",29,0.5254546347
"50142",29,0.6190070759
"50143",29,0.3849617007
"50144",78,0.3464205431
"50145",29,0.7131576315
"50146",29,0.5167041636
"50147",29,0.6010234153
"50148",29,0.3482182117
"50149",29,0.4376323654
"50150",29,0.6123994916
"50151",29,0.4907684473
"50152",29,0.345669923
"50153",29,0.7932563854
"50154",48,0.2693807772
"50155",29,0.519286716
"50156",29,0.357435901
"50157",29,0.513420049
"50158",29,0.6317879002
"50159",29,0.4363667157
"50160",29,0.6268848391
"50161",29,0.4139501286
"50162",29,0.3394639887
"50163",29,0.4132221134
"50164",29,0.2958722497
"50165",29,0.4749174219
"50166",29,0.4622048263
"50167",29,0.2743911517
"50168",89,0.346395547
"50169",29,0.4495828071
"50170",29,0.5167041636
"50171",29,0.3055952548
"50172",89,0.3776237631
"50173",29,0.6221460451
"50174",29,0.6826218557
"50175",29,0.3354041304
"50176",29,0.3306446066
"50177",29,0.5027367067
"50178",29,0.381975504
"50179",29,0.6318902828
"50180",29,0.335001401
"50181",29,0.4487272087
"50182",29,0.3516253896
"50183",29,0.2886646791
"50184",29,0.441495004
"50185",29,0.4537567673
"50186",29,0.6151016328
"50187",29,0.5789568727
"50188",29,0.4404734276
"50189",29,0.4112398499
"50190",29,0.5825620271
"50191",29,0.6111152934
"50192",29,0.4538505021
"50193",29,0.6304909121
"50194",29,0.4074283789
"50195",29,0.5273273469
"50196",29,0.4132221134
"50197",29,0.5082284361
"50198",29,0.6117223259
"50199",29,0.3437853794
"50200",79,0.2274884032
"50201",29,0.5140331562
"50202",29,0.4856434332
"50203",29,0.5904015687
"50204",29,0.3774171296
"50205",29,0.5259737192
"50206",29,0.6118719006
"50207",29,0.6207714423
"50208",29,0.5789536059
"50209",29,0.4591472117
"50210",29,0.3494663438
"50211",29,0.5128582724
"50212",89,0.3278678573
"50213",29,0.4455042853
"50214",29,0.7589795828
"50215",29,0.4508471375
"50216",29,0.4319835143
"50217",29,0.4345617339
"50218",29,0.4513716921
"50219",29,0.4361470719
"50220",29,0.554389901
"50221",29,0.335001401
"50222",29,0.7086489515
"50223",29,0.5153584813
"50224",29,0.5965802684
"50225",29,0.57111552
"50226",29,0.5611151202
"50227",29,0.5965802684
"50228",29,0.7093759116
"50229",29,0.4856434332
"50230",29,0.7001639353
"50231",29,0.5254546347
"50232",29,0.4159910831
"50233",29,0.4928284039
"50234",29,0.5827279673
"50235",29,0.6164963296
"50236",29,0.5187426757
"50237",29,0.2801351717
"50238",29,0.2786750342
"50239",29,0.4193433081
"50240",29,0.5913023702
"50241",29,0.5547912575
"50242",29,0.6536507378
"50243",29,0.5026727308
"50244",29,0.4086588631
"50245",29,0.4234760784
"50246",29,0.4454054957
"50247",29,0.653747007
"50248",29,0.5908803673
"50249",29,0.7114934616
"50250",29,0.7173861354
"50251",29,0.5634257345
"50252",29,0.5030264803
"50253",29,0.7510407212
"50254",29,0.5559245542
"50255",29,0.3611123968
"50256",29,0.5266732254
"50257",29,0.3997949519
"50258",29,0.7712073761
"50259",29,0.710327256
"50260",29,0.6736930982
"50261",29,0.5360525659
"50262",29,0.6907675139
"50263",29,0.3029015015
"50264",29,0.6080441723
"50265",29,0.6207714423
"50266",29,0.3859980481
"50267",61,0.3314372117
"50268",29,0.4136291333
"50269",29,0.5199606353
"50270",4,0.2141768013
"50271",29,0.4309271506
"50272",29,0.3634875047
"50273",29,0.3163833279
"50274",29,0.5853483532
"50275",29,0.4960420261
"50276",29,0.7721045269
"50277",29,0.6455994034
"50278",29,0.4528312357
"50279",29,0.6008979265
"50280",29,0.5920485998
"50281",29,0.7146569995
"50282",29,0.5559245542
"50283",29,0.3312895006
"50284",29,0.6420720442
"50285",29,0.4325418635
"50286",29,0.3797228991
"50287",29,0.5726996031
"50288",29,0.5031087726
"50289",29,0.5027367067
"50290",29,0.5209397075
"50291",29,0.6628996051
"50292",29,0.2855825167
"50293",29,0.6437384531
"50294",29,0.4956623907
"50295",57,0.4686280502
"50296",57,0.4686280502
"50297",23,0.3559480614
"50298",57,0.4686280502
"50299",23,0.3071867068
"50300",57,0.4686280502
"50301",39,0.4787073342
"50302",57,0.4686280502
"50303",57,0.4686280502
"50304",57,0.4686280502
"50305",57,0.4686280502
"50306",57,0.4686280502
"50307",57,0.4686280502
"50308",68,0.1856953982
"50309",57,0.4686280502
"50310",57,0.4686280502
"50311",57,0.4686280502
"50312",39,0.3120391641
"50313",56,0.1234695584
"50314",57,0.4686280502
"50315",55,0.2215896202
"50316",26,0.5236210487
"50317",57,0.4686280502
"50318",75,0.4703625091
"50319",39,0.4097649361
"50320",57,0.4686280502
"50321",39,0.2604918676
"50322",13,0.2633602628
"50323",57,0.4686280502
"50324",57,0.4686280502
"50325",60,0.2769648592
"50326",57,0.4686280502
"50327",57,0.4686280502
"50328",62,0.3055601396
"50329",8,0.3281963839
"50330",57,0.4686280502
"50331",57,0.4686280502
"50332",57,0.4686280502
"50333",23,0.2520813003
"50334",23,0.2797435374
"50335",62,0.383124885
"50336",57,0.4686280502
"50337",19,0.356729698
"50338",57,0.4686280502
"50339",39,0.4880922171
"50340",39,0.5128845437
"50341",26,0.3760211703
"50342",57,0.4686280502
"50343",57,0.4686280502
"50344",76,0.2374242431
"50345",57,0.4686280502
"50346",57,0.4686280502
"50347",39,0.2569204781
"50348",86,0.1519847918
"50349",39,0.5072714322
"50350",23,0.4218565871
"50351",57,0.4686280502
"50352",57,0.4686280502
"50353",57,0.4686280502
"50354",57,0.4686280502
"50355",57,0.4686280502
"50356",57,0.4686280502
"50357",57,0.4686280502
"50358",39,0.2814471607
"50359",100,0.2161141402
"50360",57,0.4686280502
"50361",57,0.4686280502
"50362",74,0.1571638492
"50363",57,0.4686280502
"50364",57,0.4686280502
"50365",97,0.4807029273
"50366",57,0.4686280502
"50367",23,0.2175316065
"50368",57,0.4686280502
"50369",57,0.4686280502
"50370",39,0.395052417
"50371",57,0.2742195089
"50372",57,0.4686280502
"50373",57,0.4686280502
"50374",55,0.2589468706
"50375",39,0.3463872332
"50376",57,0.4686280502
"50377",39,0.548637499
"50378",57,0.4686280502
"50379",55,0.1628264968
"50380",39,0.2652376036
"50381",57,0.4686280502
"50382",8,0.2374822016
"50383",57,0.4686280502
"50384",32,0.2480306601
"50385",26,0.2748659247
"50386",57,0.4686280502
"50387",39,0.477192431
"50388",57,0.4686280502
"50389",23,0.1675796952
"50390",57,0.4686280502
"50391",57,0.4686280502
"50392",57,0.4686280502
"50393",57,0.4686280502
"50394",57,0.4686280502
"50395",39,0.2123328433
"50396",57,0.4686280502
"50397",57,0.4686280502
"50398",34,0.4197707896
"50399",8,0.2954065581
"50400",27,0.2858529133
"50401",57,0.4686280502
"50402",8,0.4349023218
"50403",39,0.1762842826
"50404",39,0.3203418401
"50405",57,0.4686280502
"50406",57,0.4686280502
"50407",26,0.3474925087
"50408",58,0.2386108724
"50409",73,0.1765603862
"50410",57,0.4686280502
"50411",68,0.2099409979
"50412",57,0.4686280502
"50413",57,0.4686280502
"50414",39,0.2850338226
"50415",32,0.1259432586
"50416",57,0.1929207311
"50417",39,0.6395774327
"50418",69,0.2839520168
"50419",8,0.3623193764
"50420",57,0.4686280502
"50421",57,0.4686280502
"50422",26,0.246838048
"50423",39,0.5320781434
"50424",41,0.3215288818
"50425",39,0.2325182213
"50426",39,0.3543383054
"50427",57,0.4686280502
"50428",57,0.4686280502
"50429",57,0.4686280502
"50430",23,0.2810592227
"50431",57,0.4686280502
"50432",57,0.4686280502
"50433",57,0.4686280502
"50434",23,0.1414756736
"50435",57,0.4686280502
"50436",57,0.4686280502
"50437",57,0.4686280502
"50438",39,0.1222577029
"50439",31,0.1460761459
"50440",57,0.4686280502
"50441",39,0.5410113376
"50442",57,0.4686280502
"50443",57,0.4686280502
"50444",23,0.231490021
"50445",57,0.4686280502
"50446",57,0.4686280502
"50447",57,0.4686280502
"50448",57,0.4686280502
"50449",57,0.4686280502
"50450",39,0.2723233137
"50451",39,0.2172302845
"50452",57,0.4686280502
"50453",57,0.4686280502
"50454",39,0.4376357329
"50455",35,0.2040868345
"50456",57,0.4686280502
"50457",57,0.4686280502
"50458",57,0.4686280502
"50459",39,0.2967647893
"50460",73,0.4882727141
"50461",39,0.2856687025
"50462",57,0.4686280502
"50463",57,0.4686280502
"50464",57,0.4686280502
"50465",62,0.3123972833
"50466",57,0.4686280502
"50467",73,0.3492903504
"50468",23,0.2948443493
"50469",61,0.3197959835
"50470",57,0.4686280502
"50471",73,0.1876365342
"50472",23,0.3256608118
"50473",23,0.1978196436
"50474",57,0.4686280502
"50475",57,0.4686280502
"50476",23,0.3260173729
"50477",57,0.4686280502
"50478",57,0.4686280502
"50479",57,0.4686280502
"50480",62,0.3520342818
"50481",39,0.3873998861
"50482",57,0.4686280502
"50483",39,0.2505357035
"50484",57,0.4686280502
"50485",39,0.2213147634
"50486",23,0.391335991
"50487",66,0.1733771573
"50488",39,0.3161968536
"50489",61,0.2991800226
"50490",57,0.4686280502
"50491",76,0.1832883239
"50492",76,0.2983917233
"50493",57,0.4686280502
"50494",97,0.6602118342
"50495",73,0.2601704854
"50496",57,0.4686280502
"50497",57,0.4686280502
"50498",76,0.1386376117
"50499",39,0.2336470615
"50500",8,0.1871465152
"50501",23,0.3433748069
"50502",39,0.600623097
"50503",57,0.4686280502
"50504",57,0.1634866833
"50505",100,0.2438840845
"50506",57,0.4686280502
"50507",16,0.2070376318
"50508",57,0.4686280502
"50509",2,0.2222847613
"50510",57,0.4686280502
"50511",57,0.4686280502
"50512",57,0.4686280502
"50513",39,0.3044852605
"50514",39,0.334449608
"50515",57,0.4686280502
"50516",23,0.2830695129
"50517",39,0.300268545
"50518",23,0.3215374506
"50519",57,0.4686280502
"50520",57,0.4686280502
"50521",57,0.4686280502
"50522",73,0.2968766254
"50523",23,0.2412267309
"50524",57,0.4686280502
"50525",61,0.2620265411
"50526",57,0.4686280502
"50527",57,0.4686280502
"50528",56,0.1400734842
"50529",23,0.340507934
"50530",86,0.2792778228
"50531",24,0.2822059477
"50532",57,0.4686280502
"50533",67,0.2682771543
"50534",57,0.4686280502
"50535",57,0.4686280502
"50536",86,0.2160196124
"50537",54,0.2945416455
"50538",57,0.4686280502
"50539",57,0.4686280502
"50540",57,0.4686280502
"50541",57,0.4686280502
"50542",95,0.2400101797
"50543",57,0.4686280502
"50544",57,0.4686280502
"50545",57,0.1929207311
"50546",57,0.4686280502
"50547",50,0.4581400886
"50548",57,0.4686280502
"50549",57,0.4686280502
"50550",95,0.2308021451
"50551",9,0.4447939985
"50552",67,0.3904471562
"50553",68,0.1557224133
"50554",57,0.4686280502
"50555",50,0.3129768265
"50556",67,0.4615847916
"50557",60,0.2402877354
"50558",57,0.4686280502
"50559",57,0.4686280502
"50560",67,0.3478886888
"50561",57,0.4686280502
"50562",57,0.1929207311
"50563",57,0.4686280502
"50564",95,0.2098716461
"50565",54,0.3976554502
"50566",56,0.2013576263
"50567",57,0.4686280502
"50568",57,0.4686280502
"50569",57,0.1929207311
"50570",23,0.2037826292
"50571",57,0.4686280502
"50572",95,0.4396561377
"50573",50,0.2074317223
"50574",57,0.4686280502
"50575",50,0.2714942724
"50576",40,0.1928964865
"50577",71,0.2293902103
"50578",9,0.4152347719
"50579",57,0.4686280502
"50580",57,0.4686280502
"50581",57,0.4686280502
"50582",67,0.2882944768
"50583",57,0.4686280502
"50584",57,0.4686280502
"50585",57,0.4686280502
"50586",57,0.4686280502
"50587",57,0.4686280502
"50588",95,0.5140412165
"50589",95,0.4651477351
"50590",16,0.2300165693
"50591",95,0.3874018006
"50592",57,0.4686280502
"50593",95,0.6303530136
"50594",95,0.3899869322
"50595",57,0.4686280502
"50596",57,0.4686280502
"50597",57,0.4686280502
"50598",57,0.4686280502
"50599",95,0.3226066643
"50600",57,0.4686280502
"50601",57,0.4686280502
"50602",57,0.4686280502
"50603",79,0.1727853351
"50604",95,0.2290900213
"50605",57,0.4686280502
"50606",95,0.6341192447
"50607",95,0.3087458373
"50608",57,0.4686280502
"50609",71,0.3737278784
"50610",57,0.4686280502
"50611",95,0.3102382905
"50612",57,0.4686280502
"50613",57,0.4686280502
"50614",57,0.4686280502
"50615",95,0.4097739228
"50616",95,0.4487058795
"50617",57,0.4686280502
"50618",57,0.4686280502
"50619",24,0.311724785
"50620",95,0.3748344569
"50621",57,0.4686280502
"50622",95,0.5401125262
"50623",95,0.4473210782
"50624",26,0.240593181
"50625",57,0.4686280502
"50626",95,0.336671975
"50627",57,0.4686280502
"50628",57,0.4686280502
"50629",26,0.2749119377
"50630",57,0.4686280502
"50631",95,0.4526527848
"50632",95,0.2026821376
"50633",57,0.4686280502
"50634",57,0.1929207311
"50635",54,0.2884355856
"50636",57,0.4686280502
"50637",95,0.2007364452
"50638",57,0.1929207311
"50639",57,0.4686280502
"50640",95,0.3236736521
"50641",57,0.4686280502
"50642",95,0.5655365066
"50643",57,0.1929207311
"50644",57,0.4686280502
"50645",95,0.3349477743
"50646",71,0.3433533021
"50647",95,0.2262916314
"50648",95,0.6327141553
"50649",95,0.4310657409
"50650",95,0.5364353124
"50651",57,0.4686280502
"50652",95,0.3044684555
"50653",57,0.4686280502
"50654",57,0.4686280502
"50655",57,0.4686280502
"50656",57,0.4686280502
"50657",95,0.2891695933
"50658",57,0.4686280502
"50659",57,0.4686280502
"50660",57,0.4686280502
"50661",57,0.4686280502
"50662",57,0.4686280502
"50663",71,0.3399764649
"50664",57,0.4686280502
"50665",57,0.1929207311
"50666",57,0.4686280502
"50667",95,0.4948922575
"50668",57,0.4686280502
"50669",79,0.1888217747
"50670",95,0.6396200003
"50671",57,0.4686280502
"50672",57,0.4686280502
"50673",57,0.4686280502
"50674",95,0.2877859962
"50675",57,0.4686280502
"50676",95,0.3060045277
"50677",95,0.3448332831
"50678",95,0.5553442777
"50679",57,0.4686280502
"50680",60,0.6059462966
"50681",57,0.1929207311
"50682",57,0.4686280502
"50683",57,0.4686280502
"50684",57,0.4686280502
"50685",57,0.4686280502
"50686",57,0.4686280502
"50687",57,0.4686280502
"50688",95,0.2492497993
"50689",95,0.3966849689
"50690",57,0.4686280502
"50691",57,0.4686280502
"50692",71,0.3756766452
"50693",57,0.4686280502
"50694",57,0.4686280502
"50695",95,0.3050004634
"50696",57,0.1929207311
"50697",57,0.1929207311
"50698",57,0.4686280502
"50699",57,0.4686280502
"50700",95,0.5114974247
"50701",57,0.4686280502
"50702",57,0.6684729707
"50703",95,0.5425401036
"50704",95,0.5624384259
"50705",57,0.4686280502
"50706",95,0.5915083349
"50707",57,0.4686280502
"50708",26,0.2326102853
"50709",57,0.4686280502
"50710",57,0.4686280502
"50711",95,0.4889233362
"50712",64,0.1704154644
"50713",57,0.4686280502
"50714",95,0.5937942062
"50715",95,0.5684373288
"50716",57,0.4686280502
"50717",95,0.4645752435
"50718",95,0.487687789
"50719",95,0.1871555472
"50720",57,0.4686280502
"50721",26,0.5911745369
"50722",57,0.4686280502
"50723",57,0.4686280502
"50724",62,0.4132269359
"50725",95,0.4370675534
"50726",95,0.5346852379
"50727",95,0.3412692619
"50728",95,0.5015425797
"50729",99,0.1369553642
"50730",57,0.3160573668
"50731",95,0.4704169088
"50732",95,0.3963744907
"50733",26,0.5374425379
"50734",95,0.4407547607
"50735",95,0.4918765336
"50736",74,0.2224971549
"50737",40,0.4651702352
"50738",68,0.298230268
"50739",68,0.3469792575
"50740",14,0.3389980302
"50741",57,0.1929207311
"50742",12,0.3445513756
"50743",57,0.1929207311
"50744",91,0.6648403034
"50745",33,0.307308257
"50746",55,0.482710783
"50747",55,0.195296845
"50748",68,0.2175527546
"50749",68,0.2717367001
"50750",72,0.2683610238
"50751",55,0.4276831118
"50752",84,0.3474948058
"50753",91,0.7390216471
"50754",91,0.7725786309
"50755",71,0.3088431795
"50756",14,0.3031750594
"50757",76,0.4356216349
"50758",91,0.3998263205
"50759",91,0.7390216471
"50760",91,0.6648403034
"50761",68,0.1764773949
"50762",76,0.1869689359
"50763",84,0.4251901434
"50764",68,0.2405974075
"50765",55,0.3245636142
"50766",76,0.3163037591
"50767",91,0.7569529562
"50768",68,0.2094281933
"50769",55,0.387435889
"50770",91,0.7082878891
"50771",6,0.3569828677
"50772",68,0.2378894016
"50773",6,0.2631969971
"50774",26,0.2279017393
"50775",14,0.2400423204
"50776",74,0.2993227373
"50777",91,0.6938475614
"50778",76,0.2179858904
"50779",91,0.6297609858
"50780",68,0.4759362877
"50781",91,0.6882449241
"50782",55,0.2329457204
"50783",40,0.179178704
"50784",71,0.3204486616
"50785",91,0.6385800117
"50786",91,0.3631305149
"50787",68,0.1869169593
"50788",41,0.171601375
"50789",91,0.7182337466
"50790",76,0.439190888
"50791",55,0.2760250242
"50792",91,0.7863165015
"50793",68,0.3133764924
"50794",91,0.6882449241
"50795",14,0.5360845066
"50796",76,0.3697294814
"50797",76,0.3921877041
"50798",68,0.3092380099
"50799",68,0.2964989789
"50800",91,0.7259093785
"50801",55,0.2457777109
"50802",89,0.2497869049
"50803",95,0.243545993
"50804",91,0.6297609858
"50805",91,0.3631305149
"50806",91,0.3631305149
"50807",14,0.2478830619
"50808",20,0.3916477329
"50809",51,0.3467928366
"50810",14,0.3077393508
"50811",91,0.7390216471
"50812",74,0.2284034292
"50813",38,0.2428634771
"50814",20,0.2385580353
"50815",47,0.1823554905
"50816",55,0.3448786121
"50817",14,0.4902725195
"50818",57,0.1929207311
"50819",55,0.4138764568
"50820",68,0.1883286533
"50821",21,0.1913567815
"50822",55,0.3101813315
"50823",14,0.2081208583
"50824",55,0.4314475911
"50825",55,0.2633745273
"50826",18,0.4163341014
"50827",6,0.3059636426
"50828",74,0.2321294203
"50829",14,0.1872361228
"50830",68,0.3996176525
"50831",41,0.3160955685
"50832",68,0.2220083786
"50833",72,0.262453197
"50834",91,0.6652445348
"50835",67,0.2795438647
"50836",21,0.2862245465
"50837",6,0.3516997262
"50838",6,0.3414467802
"50839",74,0.1845571666
"50840",91,0.7182337466
"50841",68,0.2137164636
"50842",33,0.4598789405
"50843",55,0.2763766873
"50844",91,0.7182337466
"50845",71,0.389394948
"50846",71,0.4763388033
"50847",57,0.1929207311
"50848",22,0.436895773
"50849",57,0.1929207311
"50850",62,0.3491563787
"50851",71,0.2216836162
"50852",57,0.1929207311
"50853",22,0.5731220761
"50854",64,0.3744209844
"50855",22,0.2683864096
"50856",57,0.1929207311
"50857",57,0.1929207311
"50858",57,0.1929207311
"50859",57,0.1929207311
"50860",98,0.2785085369
"50861",98,0.208453194
"50862",57,0.1929207311
"50863",22,0.4376992568
"50864",71,0.3912762918
"50865",71,0.2120817879
"50866",57,0.1929207311
"50867",22,0.2806330064
"50868",62,0.3257894566
"50869",57,0.1929207311
"50870",57,0.1929207311
"50871",72,0.3045492231
"50872",62,0.556404339
"50873",57,0.1929207311
"50874",57,0.1929207311
"50875",57,0.1929207311
"50876",57,0.1929207311
"50877",9,0.3061690909
"50878",71,0.2257022935
"50879",57,0.1929207311
"50880",57,0.1929207311
"50881",22,0.282135465
"50882",57,0.1929207311
"50883",50,0.3088811883
"50884",57,0.1929207311
"50885",9,0.2815803268
"50886",71,0.4301930301
"50887",57,0.1929207311
"50888",22,0.234436308
"50889",57,0.1929207311
"50890",57,0.1929207311
"50891",79,0.2521403028
"50892",75,0.3394569045
"50893",57,0.1929207311
"50894",57,0.1929207311
"50895",71,0.1951822247
"50896",61,0.1936593456
"50897",57,0.1929207311
"50898",22,0.3119492248
"50899",57,0.1929207311
"50900",22,0.3692905028
"50901",71,0.2783792902
"50902",64,0.2525861985
"50903",57,0.1929207311
"50904",57,0.1929207311
"50905",57,0.1929207311
"50906",57,0.1929207311
"50907",57,0.1929207311
"50908",9,0.1732589333
"50909",57,0.1929207311
"50910",57,0.1929207311
"50911",45,0.2680199463
"50912",57,0.1929207311
"50913",57,0.1929207311
"50914",68,0.2188898554
"50915",57,0.1929207311
"50916",57,0.1929207311
"50917",71,0.3645356604
"50918",72,0.3316223503
"50919",57,0.1929207311
"50920",57,0.1929207311
"50921",57,0.1929207311
"50922",57,0.1929207311
"50923",69,0.1659254014
"50924",57,0.1929207311
"50925",26,0.3057338306
"50926",22,0.4120150055
"50927",57,0.1929207311
"50928",71,0.4265926142
"50929",57,0.1929207311
"50930",71,0.3443606872
"50931",57,0.1929207311
"50932",57,0.1929207311
"50933",9,0.344797015
"50934",22,0.5528982608
"50935",57,0.1929207311
"50936",57,0.1929207311
"50937",71,0.398049342
"50938",22,0.3056402951
"50939",22,0.3634911833
"50940",57,0.1929207311
"50941",57,0.1929207311
"50942",9,0.3601631604
"50943",57,0.1929207311
"50944",72,0.2490174689
"50945",48,0.1950737594
"50946",71,0.3065916986
"50947",57,0.1929207311
"50948",71,0.411413939
"50949",57,0.1929207311
"50950",22,0.3228798309
"50951",57,0.1929207311
"50952",57,0.1929207311
"50953",71,0.4720822386
"50954",57,0.1929207311
"50955",22,0.3086255162
"50956",71,0.431863966
"50957",72,0.4227644083
"50958",71,0.3175087068
"50959",57,0.1929207311
"50960",57,0.1929207311
"50961",22,0.489269719
"50962",71,0.3181630285
"50963",57,0.1929207311
"50964",71,0.315307858
"50965",57,0.1929207311
"50966",22,0.3446984935
"50967",71,0.2865656713
"50968",57,0.1929207311
"50969",22,0.4341232174
"50970",71,0.3038496648
"50971",71,0.4032980303
"50972",57,0.1929207311
"50973",57,0.1929207311
"50974",71,0.3886423004
"50975",57,0.1929207311
"50976",22,0.4292766243
"50977",71,0.3368824789
"50978",71,0.189607612
"50979",57,0.1929207311
"50980",40,0.2441080703
"50981",57,0.1929207311
"50982",56,0.2444348461
"50983",9,0.3677677064
"50984",57,0.1929207311
"50985",57,0.1929207311
"50986",71,0.5256105964
"50987",48,0.1950737594
"50988",71,0.4009232955
"50989",71,0.4370952351
"50990",71,0.2750761242
"50991",71,0.3121813725
"50992",57,0.1929207311
"50993",9,0.4447939985
"50994",57,0.1929207311
"50995",22,0.3271708269
"50996",57,0.1929207311
"50997",57,0.1929207311
"50998",57,0.1929207311
"50999",57,0.1929207311
"51000",57,0.1929207311
"51001",21,0.2995893517
"51002",63,0.7098701967
"51003",57,0.372960152
"51004",20,0.373902377
"51005",88,0.3191708361
"51006",21,0.2866165867
"51007",21,0.4501610748
"51008",20,0.2344388378
"51009",30,0.3408690424
"51010",63,0.4263329758
"51011",57,0.1929207311
"51012",20,0.265293467
"51013",68,0.3027913098
"51014",59,0.4616072846
"51015",96,0.380817198
"51016",20,0.2287935668
"51017",69,0.3841068328
"51018",20,0.2760711088
"51019",63,0.5367607774
"51020",63,0.5079001459
"51021",20,0.4324431732
"51022",68,0.2927810108
"51023",63,0.4194533438
"51024",89,0.174688335
"51025",79,0.4521660997
"51026",63,0.3930915705
"51027",20,0.525162784
"51028",19,0.4272139258
"51029",20,0.4144427791
"51030",20,0.2226031313
"51031",59,0.2866622581
"51032",66,0.3556538746
"51033",63,0.6520498504
"51034",46,0.1943198377
"51035",20,0.2025413209
"51036",59,0.3637860486
"51037",20,0.2720254965
"51038",79,0.4747319058
"51039",63,0.5212269604
"51040",57,0.1929207311
"51041",27,0.658837548
"51042",79,0.2246094219
"51043",72,0.1900329619
"51044",63,0.6173493429
"51045",20,0.3690105434
"51046",59,0.3202168103
"51047",68,0.2188898554
"51048",20,0.3596528422
"51049",27,0.3498521512
"51050",15,0.4001307755
"51051",98,0.5457146422
"51052",74,0.2831441755
"51053",55,0.2729303078
"51054",70,0.2862614793
"51055",55,0.2857864335
"51056",98,0.272383056
"51057",74,0.3477405174
"51058",98,0.1691229148
"51059",98,0.3543941765
"51060",95,0.1842959993
"51061",74,0.2446662302
"51062",89,0.1608665078
"51063",55,0.4330952443
"51064",55,0.2092891433
"51065",98,0.2787370802
"51066",79,0.6918261816
"51067",57,0.1929207311
"51068",13,0.3719200815
"51069",74,0.245462994
"51070",74,0.3763770642
"51071",57,0.1929207311
"51072",74,0.3863558421
"51073",71,0.4123682344
"51074",74,0.3399356543
"51075",74,0.3152778522
"51076",86,0.2254467279
"51077",55,0.2445584045
"51078",95,0.182711476
"51079",98,0.376674461
"51080",74,0.282371282
"51081",74,0.3766704128
"51082",55,0.3798076344
"51083",74,0.3247806925
"51084",74,0.509314752
"51085",74,0.1762787754
"51086",79,0.4256246594
"51087",48,0.2076746589
"51088",74,0.2881894944
"51089",74,0.2608910072
"51090",74,0.3247806925
"51091",74,0.2979029676
"51092",74,0.2501576421
"51093",79,0.2307567226
"51094",86,0.1868762027
"51095",13,0.3610579134
"51096",89,0.2590536375
"51097",13,0.3101336365
"51098",19,0.3365654063
"51099",74,0.4346304681
"51100",98,0.2291443227
"51101",74,0.3806292858
"51102",74,0.2788610427
"51103",98,0.1947950185
